,gloss,video_id,frames_num
9367,gas,24127,89
9368,gas,24119,130
9369,gas,24120,91
9370,gas,24121,45
9371,gas,24122,72
9372,gas,24125,53
9373,gasoline,24130,70
9374,gasoline,24131,72
9375,gasoline,24136,53
9376,gasoline,24139,89
9377,generation,24268,125
9378,generation,24269,85
9379,generation,24271,44
9380,generation,24274,102
9381,geography,24329,173
9382,geography,24330,101
9383,geography,24331,73
9384,geography,24332,66
9385,geography,24334,40
9386,geography,24335,47
9387,geography,24337,98
9388,german,24367,66
9389,german,24368,39
9390,german,24370,66
9391,german,24372,43
9392,german,24375,91
9393,girlfriend,24592,70
9394,girlfriend,24596,65
9395,girlfriend,24604,99
9396,girlfriend,24594,79
9397,girlfriend,24598,63
9398,gold,24996,38
9399,gold,24989,93
9400,gold,24990,26
9401,gold,24991,34
9402,grandma,69349,90
9403,grandma,25422,66
9404,grandma,25423,44
9405,grandma,25427,91
9406,grass,25515,83
9407,grass,65850,43
9408,grass,25508,102
9409,grass,25509,74
9410,grass,25511,45
9411,grow up,25871,71
9412,grow up,65863,45
9413,grow up,25874,39
9414,grow up,25876,111
9415,gun,26012,76
9416,gun,26013,68
9417,gun,26016,36
9418,gun,26018,78
9419,haircut,26136,58
9420,haircut,26139,35
9421,haircut,26142,62
9422,hard of hearing,26591,46
9423,hard of hearing,26585,75
9424,hard of hearing,26586,31
9425,hard of hearing,26587,82
9426,hard of hearing,26593,71
9427,hippopotamus,27534,50
9428,hippopotamus,27535,148
9429,hippopotamus,27542,74
9430,his,27553,92
9431,his,27556,31
9432,his,27557,34
9433,his,27559,74
9434,honey,65898,48
9435,honey,65899,57
9436,honey,27850,80
9437,honey,27840,81
9438,honey,27841,69
9439,hurricane,28413,91
9440,hurricane,28414,48
9441,hurricane,28415,82
9442,hurricane,28417,40
9443,hurricane,28420,82
9444,identify,65919,60
9445,identify,28675,84
9446,identify,28680,56
9447,identify,28681,70
9448,identify,28683,75
9449,include,29278,101
9450,include,29279,81
9451,include,29281,57
9452,include,29284,85
9453,infection,65938,46
9454,infection,29562,104
9455,infection,29563,28
9456,infection,29564,33
9457,infection,29565,70
9458,infection,29566,67
9459,innocent,29791,28
9460,innocent,29792,72
9461,innocent,29794,30
9462,innocent,29798,88
9463,insect,29842,117
9464,insect,29843,97
9465,insect,29844,43
9466,insect,29847,32
9467,insect,29849,95
9468,instead,65945,51
9469,instead,29962,105
9470,instead,29963,79
9471,instead,29965,47
9472,instead,29967,80
9473,institute,65947,49
9474,institute,29979,89
9475,institute,29980,34
9476,institute,29982,35
9477,institute,29986,90
9478,international,30217,79
9479,international,30219,66
9480,international,30223,106
9481,interrupt,30285,44
9482,interrupt,30289,95
9483,interrupt,30278,87
9484,interrupt,30281,64
9485,interrupt,30283,83
9486,involve,65962,41
9487,involve,30522,83
9488,involve,30523,56
9489,involve,30526,57
9490,involve,30528,88
9491,jail,30873,73
9492,jail,30875,53
9493,jail,30876,79
9494,jail,30878,49
9495,jail,30879,51
9496,january,30921,75
9497,january,30919,85
9498,january,30920,49
9499,january,30923,57
9500,january,30926,106
9501,joke,31177,70
9502,joke,31181,65
9503,joke,31182,59
9504,joke,31183,56
9505,joke,31186,105
9506,june,31346,100
9507,june,31347,52
9508,june,31348,89
9509,june,31350,90
9510,june,31353,116
9511,kangaroo,65986,49
9512,kangaroo,31442,66
9513,kangaroo,31445,38
9514,karate,31457,31
9515,karate,31458,58
9516,karate,31460,33
9517,karate,31463,77
9518,kick,65990,61
9519,kick,31592,65
9520,kick,31594,68
9521,kick,31596,39
9522,kick,31600,89
9523,kneel,31833,98
9524,kneel,31834,78
9525,kneel,31836,41
9526,kneel,31838,73
9527,knock,31886,93
9528,knock,66001,48
9529,knock,31882,42
9530,laptop,32197,106
9531,laptop,66009,52
9532,laptop,32191,68
9533,laptop,32192,39
9534,laptop,32193,126
9535,laptop,32195,48
9536,lift,69387,95
9537,lift,66068,48
9538,lift,33166,66
9539,lift,33167,104
9540,lift,33170,32
9541,lift,33172,87
9542,lightning,69388,87
9543,lightning,33246,86
9544,lightning,33238,72
9545,lightning,33240,35
9546,lightning,33241,86
9547,lightning,33243,44
9548,lip,33403,70
9549,lip,33404,86
9550,lip,33407,45
9551,lip,33410,94
9552,lipstick,33423,89
9553,lipstick,33424,45
9554,lipstick,33426,38
9555,lipstick,33429,91
9556,local,33651,137
9557,local,33652,33
9558,local,33653,122
9559,local,33658,88
9560,manage,66100,61
9561,manage,34687,69
9562,manage,34688,93
9563,manage,34690,42
9564,manage,34692,85
9565,mature,35198,80
9566,mature,35189,83
9567,mature,35190,37
9568,mature,35191,107
9569,member,35574,91
9570,member,35575,38
9571,member,35576,104
9572,member,35578,43
9573,member,35581,80
9574,message,35770,89
9575,message,35761,110
9576,message,35762,76
9577,message,35763,90
9578,message,35765,38
9579,metal,35807,68
9580,metal,35798,65
9581,metal,35799,55
9582,metal,35804,46
9583,microphone,35923,78
9584,microphone,35924,44
9585,microphone,35925,131
9586,microphone,35928,61
9587,microphone,35931,76
9588,mix,66133,73
9589,mix,36460,51
9590,mix,36452,100
9591,mix,36462,89
9592,mix,36453,74
9593,mix,36454,62
9594,monthly,36744,108
9595,monthly,36745,104
9596,monthly,36747,68
9597,monthly,36750,101
9598,motor,69403,96
9599,motor,37003,79
9600,motor,37004,94
9601,motor,37006,46
9602,motor,37008,96
9603,nation,37683,84
9604,nation,37684,33
9605,nation,37685,101
9606,nation,37687,39
9607,nation,37690,91
9608,network,66165,71
9609,network,38043,82
9610,network,38044,37
9611,network,38045,105
9612,network,38047,62
9613,network,38048,94
9614,nickel,38299,137
9615,nickel,38300,29
9616,nickel,38301,104
9617,nickel,38305,29
9618,nineteen,66177,62
9619,nineteen,66178,75
9620,nineteen,38396,78
9621,nineteen,38398,33
9622,nineteen,38399,50
9623,nineteen,38401,24
9624,normal,66189,66
9625,normal,38643,101
9626,normal,38644,97
9627,normal,38646,39
9628,normal,38648,91
9629,november,38973,78
9630,november,38974,59
9631,november,38975,95
9632,november,38977,39
9633,november,38980,87
9634,nut,66220,64
9635,nut,39115,36
9636,nut,39116,86
9637,nut,39118,44
9638,nut,39120,95
9639,octopus,69417,103
9640,octopus,66222,68
9641,octopus,39369,119
9642,octopus,39370,37
9643,octopus,39375,86
9644,once,66227,52
9645,once,39679,70
9646,once,39680,84
9647,once,39682,47
9648,once,39686,107
9649,organize,40229,40
9650,organize,40230,91
9651,organize,40231,64
9652,organize,40234,53
9653,organize,40235,55
9654,over,40559,129
9655,over,40569,77
9656,over,40560,38
9657,over,40561,87
9658,over,40565,49
9659,over,40566,51
9660,owl,66256,65
9661,owl,40659,77
9662,owl,40660,44
9663,owl,40661,89
9664,owl,40664,72
9665,p,66054,45
9666,p,42511,126
9667,p,42513,30
9668,p,42516,80
9669,parachute,41055,90
9670,parachute,41056,49
9671,parachute,41058,70
9672,parachute,41060,116
9673,paragraph,41078,94
9674,paragraph,41079,32
9675,paragraph,41080,91
9676,paragraph,41082,44
9677,paragraph,41084,92
9678,parallel,66263,58
9679,parallel,41094,102
9680,parallel,41095,46
9681,parallel,41097,34
9682,parallel,41099,81
9683,pay attention,41582,116
9684,pay attention,41580,80
9685,pay attention,41584,43
9686,pay attention,41585,88
9687,peace,41653,86
9688,peace,41654,85
9689,peace,41657,67
9690,peace,41659,78
9691,peanut butter,66272,67
9692,peanut butter,41693,108
9693,peanut butter,41694,110
9694,peanut butter,41696,44
9695,peanut butter,41698,88
9696,perfume,42039,35
9697,perfume,42040,33
9698,perfume,42041,88
9699,perfume,42044,60
9700,perfume,42045,42
9701,personality,42214,89
9702,personality,42215,91
9703,personality,42217,53
9704,personality,42220,82
9705,pet,66283,67
9706,pet,42308,78
9707,pet,42318,81
9708,pet,42309,69
9709,pet,42314,36
9710,philadelphia,66284,54
9711,philadelphia,66285,54
9712,philadelphia,42379,78
9713,philadelphia,42381,39
9714,physician,42540,70
9715,physician,42541,105
9716,physician,42542,85
9717,physician,42544,47
9718,physician,42545,54
9719,physician,42547,103
9720,piece,42664,73
9721,piece,42665,79
9722,piece,42667,51
9723,piece,42670,80
9724,pity,42947,85
9725,pity,42939,73
9726,pity,42940,62
9727,pity,42942,105
9728,pity,42945,83
9729,plant,43078,190
9730,plant,43090,78
9731,plant,43079,56
9732,plant,43081,82
9733,plant,43083,43
9734,plenty,43254,129
9735,plenty,43255,77
9736,plenty,43257,53
9737,plenty,43258,63
9738,plenty,43261,85
9739,pneumonia,43367,41
9740,pneumonia,43368,39
9741,pneumonia,43369,67
9742,pneumonia,43371,56
9743,pneumonia,43373,103
9744,politics,66309,64
9745,politics,43594,98
9746,politics,43595,36
9747,politics,43596,114
9748,politics,43598,46
9749,politics,43599,82
9750,position,43800,110
9751,position,43801,38
9752,position,43802,111
9753,position,43807,86
9754,pound,43986,87
9755,pound,43996,87
9756,pound,43987,36
9757,pound,43988,77
9758,pound,43989,73
9759,pound,43994,50
9760,pour,43999,53
9761,pour,44007,44
9762,pour,44011,82
9763,pour,44000,44
9764,pour,44001,42
9765,praise,44097,82
9766,praise,44098,75
9767,praise,44100,47
9768,praise,44101,38
9769,praise,44103,97
9770,preach,44147,74
9771,preach,44148,44
9772,preach,44149,83
9773,preach,44151,34
9774,preach,44153,86
9775,preacher,44141,99
9776,preacher,44143,51
9777,preacher,44146,80
9778,prefer,44221,88
9779,prefer,44224,46
9780,prefer,44227,89
9781,pressure,44396,80
9782,pressure,44397,43
9783,pressure,44398,93
9784,pressure,44400,59
9785,pressure,44402,91
9786,principal,66331,67
9787,principal,44538,37
9788,principal,44539,82
9789,principal,44541,48
9790,principal,44544,79
9791,priority,44588,99
9792,priority,44584,37
9793,priority,44586,36
9794,priority,44587,38
9795,professional,44776,99
9796,professional,44777,43
9797,professional,44778,34
9798,professional,44779,36
9799,professional,44780,80
9800,professional,44782,42
9801,professional,44783,77
9802,professor,44790,84
9803,professor,44791,98
9804,professor,44793,56
9805,professor,44794,50
9806,professor,44796,96
9807,promote,66340,75
9808,promote,44906,107
9809,promote,44907,97
9810,promote,44910,68
9811,prostitute,45051,96
9812,prostitute,45052,96
9813,prostitute,45054,39
9814,prostitute,45057,73
9815,proud,45090,89
9816,proud,45091,31
9817,proud,45092,67
9818,proud,45094,35
9819,proud,45096,88
9820,quote,45819,120
9821,quote,45820,63
9822,quote,45821,30
9823,quote,45822,116
9824,quote,45824,33
9825,quote,45826,88
9826,receive,46491,70
9827,receive,46492,39
9828,receive,46493,76
9829,receive,46495,46
9830,receive,46497,88
9831,recent,66376,51
9832,recent,66377,51
9833,recent,46500,115
9834,recent,46501,38
9835,recent,46502,41
9836,recent,46503,86
9837,recent,46506,77
9838,reduce,46759,44
9839,reduce,46762,92
9840,reduce,46752,30
9841,reduce,46753,39
9842,reduce,46754,99
9843,refer,46791,72
9844,refer,46792,34
9845,refer,46793,39
9846,refer,46795,40
9847,refer,46797,81
9848,referee,46775,73
9849,referee,46776,32
9850,referee,46779,36
9851,referee,46780,44
9852,referee,46783,83
9853,relate,47028,85
9854,relate,47029,33
9855,relate,47030,122
9856,relate,47032,44
9857,relate,47034,81
9858,relax,47059,93
9859,relax,47060,94
9860,relax,47063,38
9861,relax,47066,90
9862,remote control,66389,60
9863,remote control,47221,86
9864,remote control,47222,37
9865,remote control,47224,38
9866,remote control,47225,78
9867,rent,47271,140
9868,rent,47272,34
9869,rent,47273,81
9870,rent,47277,37
9871,rent,47279,81
9872,reputation,47440,75
9873,reputation,47441,30
9874,reputation,47442,95
9875,reputation,47444,35
9876,reputation,47447,98
9877,resign,66394,50
9878,resign,47554,90
9879,resign,47555,70
9880,resign,47557,42
9881,resign,47561,104
9882,responsible,47645,98
9883,responsible,47646,73
9884,responsible,47648,39
9885,responsible,47652,90
9886,ridiculous,66407,40
9887,ridiculous,48073,98
9888,ridiculous,48074,110
9889,ridiculous,48077,33
9890,road,48273,74
9891,road,48274,68
9892,road,48277,33
9893,road,48279,96
9894,robot,48340,99
9895,robot,48341,49
9896,robot,48344,68
9897,robot,48346,86
9898,rubber,48684,92
9899,rubber,48685,59
9900,rubber,48686,83
9901,rubber,48688,60
9902,rubber,48691,78
9903,safe,48995,97
9904,safe,48996,24
9905,safe,49006,93
9906,safe,48997,107
9907,safe,49002,39
9908,sauce,49342,55
9909,sauce,49343,120
9910,sauce,49345,60
9911,sauce,49349,80
9912,sausage,49358,69
9913,sausage,49359,85
9914,sausage,49362,32
9915,sausage,49365,74
9916,scold,65577,46
9917,scold,49672,42
9918,scold,49673,40
9919,scold,49675,105
9920,senior,50372,83
9921,senior,50363,119
9922,senior,50364,38
9923,senior,50365,40
9924,senior,50367,78
9925,senior,50370,44
9926,september,50454,111
9927,september,50453,61
9928,september,50456,62
9929,september,50459,80
9930,september,50460,80
9931,several,66458,47
9932,several,50704,79
9933,several,50705,86
9934,several,50707,39
9935,shame,50813,91
9936,shame,50814,27
9937,shame,50815,78
9938,shame,50817,35
9939,shame,50819,88
9940,shave,50902,35
9941,shave,50904,93
9942,shave,50895,63
9943,shave,50896,28
9944,shoot,51160,38
9945,shoot,51165,89
9946,shoot,51154,28
9947,shoot,51155,27
9948,shoot,51156,85
9949,shoulder,66472,56
9950,shoulder,51276,58
9951,shoulder,51278,33
9952,shoulder,51281,68
9953,silver,51716,94
9954,silver,51726,81
9955,silver,51717,30
9956,silver,51718,31
9957,silver,51719,89
9958,silver,51721,48
9959,simple,51749,107
9960,simple,51750,50
9961,simple,51751,101
9962,simple,51755,40
9963,simple,51757,80
9964,siren,66487,62
9965,siren,66486,78
9966,siren,51871,94
9967,siren,51872,103
9968,siren,51874,54
9969,siren,51876,86
9970,size,69475,70
9971,size,52046,90
9972,size,52047,78
9973,size,52049,44
9974,size,52051,70
9975,skate,69476,117
9976,skate,52072,49
9977,skate,52073,74
9978,skate,52076,81
9979,skin,52167,80
9980,skin,52158,69
9981,skin,52159,32
9982,skin,52160,26
9983,skin,52161,68
9984,skin,52163,35
9985,skunk,52214,100
9986,skunk,52215,61
9987,skunk,52216,77
9988,skunk,52217,44
9989,skunk,52221,78
9990,slice,66505,58
9991,slice,52382,101
9992,slice,52373,117
9993,slice,52378,57
9994,smooth,52660,104
9995,smooth,52662,34
9996,smooth,52663,60
9997,smooth,52665,74
9998,smooth,52668,69
9999,snack,52686,126
10000,snack,52687,27
10001,snack,52688,28
10002,snack,52691,50
10003,snack,52694,69
10004,snowman,66520,76
10005,snowman,66521,79
10006,snowman,52871,82
10007,snowman,52874,73
10008,snowman,52877,99
10009,society,66526,69
10010,society,53000,79
10011,society,52992,107
10012,society,52993,49
10013,society,52997,39
10014,someone,53218,85
10015,someone,53220,51
10016,someone,53223,76
10017,song,53261,99
10018,song,53262,85
10019,song,53264,51
10020,song,53265,41
10021,song,53267,98
10022,sore throat,53340,101
10023,sore throat,53341,66
10024,sore throat,53343,104
10025,sore throat,53344,97
10026,sore throat,53345,171
10027,sore throat,53347,29
10028,south america,53457,107
10029,south america,53458,82
10030,south america,53459,66
10031,south america,53460,99
10032,south america,53463,74
10033,south america,53464,110
10034,spanish,66541,70
10035,spanish,53564,41
10036,spanish,53565,41
10037,spanish,53566,68
10038,spanish,53570,81
10039,speak,53620,90
10040,speak,53621,88
10041,speak,53622,44
10042,speak,53623,56
10043,speak,53626,84
10044,speed,53736,102
10045,speed,53737,28
10046,speed,53738,78
10047,speed,53741,44
10048,speed,53744,89
10049,spell,69487,79
10050,spell,53771,99
10051,spell,53772,30
10052,spell,53773,72
10053,spell,53775,38
10054,spell,53778,85
10055,spoon,54004,46
10056,spoon,54014,85
10057,spoon,54007,40
10058,spoon,54008,47
10059,spring,54116,103
10060,spring,54117,63
10061,spring,54118,45
10062,spring,54119,70
10063,spring,54121,55
10064,spring,54124,74
10065,standard,54363,82
10066,standard,54364,43
10067,standard,54366,85
10068,standard,54368,67
10069,standard,54370,120
10070,statistics,54530,47
10071,statistics,54531,127
10072,statistics,54533,53
10073,statistics,54536,88
10074,sticky,54762,38
10075,sticky,54763,28
10076,sticky,54764,101
10077,sticky,54766,41
10078,sticky,54768,84
10079,still,54787,37
10080,still,66555,72
10081,still,54780,111
10082,still,54791,98
10083,still,54781,60
10084,stretch,55188,124
10085,stretch,55189,41
10086,stretch,55191,43
10087,stretch,55195,77
10088,surgeon,56073,94
10089,surgeon,56076,57
10090,surgeon,56078,88
10091,sweden,56271,62
10092,sweden,56272,35
10093,sweden,56273,34
10094,sweden,56276,60
10095,swimsuit,56367,111
10096,swimsuit,56370,66
10097,swimsuit,56371,85
10098,swimsuit,56372,101
10099,swimsuit,56373,94
10100,sympathy,56481,109
10101,sympathy,56482,105
10102,sympathy,56485,83
10103,sympathy,56488,85
10104,take turns,56762,91
10105,take turns,56763,76
10106,take turns,56764,115
10107,take turns,56766,62
10108,take turns,56767,44
10109,take turns,56768,41
10110,take turns,56769,41
10111,take up,56771,38
10112,take up,56772,55
10113,take up,56773,107
10114,take up,56775,36
10115,technology,57168,141
10116,technology,57169,124
10117,technology,57170,96
10118,technology,57172,37
10119,technology,57175,88
10120,temple,57321,90
10121,temple,57322,44
10122,temple,57323,40
10123,temple,57324,99
10124,temple,57327,40
10125,temple,57329,80
10126,tender,57368,93
10127,tender,57369,99
10128,tender,57371,66
10129,tender,57373,82
10130,tender,57374,96
10131,tender,57375,90
10132,thailand,57596,84
10133,thailand,57597,28
10134,thailand,57598,80
10135,thailand,57600,41
10136,thailand,57601,29
10137,thailand,57603,74
10138,theater,57706,88
10139,theater,57707,84
10140,theater,57709,87
10141,theater,57712,81
10142,them,69503,100
10143,them,57751,93
10144,them,57752,93
10145,them,57754,44
10146,them,57756,76
10147,theme,57744,100
10148,theme,57745,77
10149,theme,57746,88
10150,theme,57748,34
10151,theme,57750,88
10152,thick,57890,44
10153,thick,57901,66
10154,thick,57892,35
10155,thick,57893,34
10156,thick,57896,41
10157,this,69507,61
10158,this,58077,19
10159,this,66628,75
10160,this,58072,80
10161,throat,58252,92
10162,throat,58253,43
10163,throat,58254,81
10164,throat,58256,42
10165,throat,58258,72
10166,tissue,66649,66
10167,tissue,58611,65
10168,tissue,58612,64
10169,tissue,58613,134
10170,tissue,58614,36
10171,tissue,58616,66
10172,tongue,66656,67
10173,tongue,58822,89
10174,tongue,58824,27
10175,tongue,58826,40
10176,tongue,58829,80
10177,tonight,58834,110
10178,tonight,58835,56
10179,tonight,58836,76
10180,tonight,58838,33
10181,tonight,58840,88
10182,tornado,58972,57
10183,tornado,58977,96
10184,tornado,58979,38
10185,tornado,58980,45
10186,tornado,58983,90
10187,tower,59133,137
10188,tower,59135,34
10189,tower,59139,79
10190,tranquil,59349,173
10191,tranquil,59350,96
10192,tranquil,59352,70
10193,tranquil,59353,35
10194,tranquil,59354,67
10195,transform,59383,144
10196,transform,59384,99
10197,transform,59386,43
10198,transform,59389,84
10199,tutor,60057,111
10200,tutor,60058,44
10201,tutor,60059,87
10202,tutor,60062,49
10203,tutor,60064,76
10204,twin,60164,70
10205,twin,60155,32
10206,twin,60156,69
10207,twin,60159,49
10208,twin,60161,46
10209,united states,60730,85
10210,united states,60722,87
10211,united states,60723,74
10212,united states,60724,36
10213,united states,60728,58
10214,value,61233,79
10215,value,61236,35
10216,value,61237,38
10217,visitor,66732,45
10218,visitor,61826,136
10219,visitor,61827,85
10220,visitor,61829,71
10221,visitor,61831,111
10222,waiter,62087,103
10223,waiter,62088,49
10224,waiter,62092,56
10225,wake up,62145,41
10226,wake up,62143,96
10227,wake up,62146,74
10228,wake up,62148,33
10229,wake up,62150,77
10230,wallet,66745,72
10231,wallet,62189,82
10232,wallet,62190,38
10233,wallet,62191,70
10234,wallet,62192,40
10235,wallet,62195,88
10236,wander,62229,98
10237,wander,62230,27
10238,wander,62231,102
10239,wander,62234,70
10240,wander,62236,105
10241,wash face,66748,47
10242,wash face,62349,92
10243,weight,62790,119
10244,weight,62791,62
10245,weight,62792,81
10246,weight,62793,73
10247,weight,62796,50
10248,weight,62797,87
10249,whale,69530,91
10250,whale,62942,88
10251,whale,62933,114
10252,whale,62934,34
10253,whale,62936,39
10254,whale,62937,92
10255,whatever,66772,63
10256,whatever,62952,117
10257,whatever,62953,86
10258,whatever,62955,54
10259,within,63598,112
10260,within,63599,38
10261,within,63600,72
10262,within,63603,57
10263,within,63604,85
10264,wonder,63701,59
10265,wonder,66800,54
10266,wonder,63695,121
10267,wonder,63696,34
10268,wonder,63697,90
10269,worker,66805,48
10270,worker,63780,110
10271,worker,63781,93
10272,worker,63783,37
10273,worker,63785,94
10274,worthless,66812,54
10275,worthless,63917,26
10276,worthless,63918,84
10277,worthless,63920,47
10278,worthless,63922,78
10279,wrap,69542,76
10280,wrap,63970,72
10281,wrap,63971,119
10282,wrap,63974,63
10283,wrap,63975,51
10284,wrap,63978,94
10285,accent,65006,62
10286,accent,00583,38
10287,accent,00584,42
10288,accent,00585,38
10289,accent,00586,39
10290,act,65014,61
10291,act,00846,40
10292,act,00847,114
10293,act,00849,87
10294,act,00851,78
10295,adapt,00943,133
10296,adapt,00944,114
10297,adapt,00946,29
10298,adapt,00947,81
10299,adapt,00949,51
10300,adapt,00951,93
10301,adjective,01064,82
10302,adjective,01065,34
10303,adjective,01066,181
10304,adjective,01068,49
10305,adjust,01073,94
10306,adjust,01074,99
10307,adjust,01076,51
10308,adjust,01079,103
10309,admire,65020,64
10310,admire,01100,95
10311,admire,01101,140
10312,admire,01103,47
10313,admire,01107,101
10314,admit,65021,43
10315,admit,01127,90
10316,admit,01118,34
10317,admit,01120,139
10318,admit,01122,38
10319,advanced,01226,107
10320,advanced,01227,57
10321,advanced,01229,68
10322,advanced,01231,96
10323,adverb,01264,71
10324,adverb,01265,97
10325,adverb,01266,152
10326,adverb,01268,42
10327,agreement,65037,52
10328,agreement,01583,95
10329,agreement,01584,36
10330,agreement,01585,82
10331,agreement,01586,43
10332,agreement,01587,69
10333,aid,01621,75
10334,aid,01622,50
10335,aid,01624,113
10336,aid,01626,49
10337,aid,01627,30
10338,alligator,02008,83
10339,alligator,02009,37
10340,alligator,02010,126
10341,alligator,02012,54
10342,alligator,02014,109
10343,amputate,02429,141
10344,amputate,02430,31
10345,amputate,02431,81
10346,amputate,02434,56
10347,amputate,02435,89
10348,anatomy,02485,99
10349,anatomy,02487,91
10350,anatomy,02490,107
10351,anatomy,02492,95
10352,annoy,02643,89
10353,annoy,02653,85
10354,annoy,02644,37
10355,annoy,02645,136
10356,anyway,02851,140
10357,anyway,02852,107
10358,anyway,02854,54
10359,anyway,02856,83
10360,approach,65088,63
10361,approach,03090,78
10362,approach,03092,38
10363,approach,03093,125
10364,approach,03096,38
10365,arizona,65093,57
10366,arizona,03315,42
10367,arizona,03316,116
10368,arizona,03318,56
10369,assist,03765,66
10370,assist,03766,68
10371,assist,03768,49
10372,assist,03769,30
10373,assist,03771,76
10374,assume,03799,133
10375,assume,03800,89
10376,assume,03802,34
10377,assume,03805,85
10378,attorney,04050,86
10379,attorney,04051,120
10380,attorney,04053,53
10381,attorney,04055,110
10382,audiologist,04129,113
10383,audiologist,04130,122
10384,audiologist,04132,82
10385,audiologist,04134,88
10386,audiology,04136,77
10387,audiology,04137,54
10388,audiology,04139,65
10389,audiology,04141,101
10390,austria,04200,108
10391,austria,04201,88
10392,austria,04202,40
10393,austria,04203,131
10394,author,04218,95
10395,author,04219,136
10396,author,04221,72
10397,author,04223,81
10398,available,04301,94
10399,available,04302,87
10400,available,04304,31
10401,available,04307,92
10402,award,04364,89
10403,award,04369,52
10404,award,04372,92
10405,aware,04375,88
10406,aware,04376,92
10407,aware,04378,52
10408,aware,04380,93
10409,bank,04971,39
10410,bank,04972,154
10411,bank,04974,47
10412,baptize,05017,30
10413,baptize,05018,41
10414,baptize,05019,71
10415,baptize,05020,61
10416,baptize,05025,94
10417,basic,65143,49
10418,basic,05216,45
10419,basic,05217,118
10420,basic,05219,68
10421,battery,65149,59
10422,battery,05358,78
10423,battery,05362,32
10424,berry,65176,44
10425,berry,05987,54
10426,berry,05988,36
10427,berry,05989,41
10428,berry,05992,103
10429,beside,06007,90
10430,beside,05998,84
10431,beside,05999,130
10432,beside,06001,41
10433,beside,06002,46
10434,between,65180,46
10435,between,06081,84
10436,between,06082,48
10437,between,06083,108
10438,between,06085,47
10439,between,06087,96
10440,binoculars,65185,60
10441,binoculars,06299,44
10442,binoculars,06300,36
10443,binoculars,06302,113
10444,blow,06787,78
10445,blow,06788,30
10446,blow,06789,99
10447,blow,06792,47
10448,blow,06794,102
10449,boast,06922,36
10450,boast,06923,121
10451,boast,06925,70
10452,boast,06928,110
10453,boil,06976,100
10454,boil,06968,87
10455,boil,06969,47
10456,boil,06972,58
10457,bookshelf,07113,78
10458,bookshelf,07121,107
10459,bookshelf,07118,56
10460,bookstore,07127,71
10461,bookstore,07128,94
10462,bookstore,07130,62
10463,bookstore,07131,119
10464,boxing,07430,41
10465,boxing,07431,103
10466,boxing,07433,52
10467,boxing,07435,97
10468,braid,07506,94
10469,braid,07509,35
10470,braid,07510,151
10471,braid,07515,74
10472,brain,07527,76
10473,brain,07528,92
10474,brain,07530,44
10475,brain,07532,81
10476,breakdown,07613,138
10477,breakdown,07618,51
10478,breakdown,65253,73
10479,breakdown,07612,67
10480,breakfast,07624,109
10481,breakfast,07625,60
10482,breakfast,07626,102
10483,breakfast,07628,44
10484,breakfast,07630,95
10485,breeze,07699,35
10486,breeze,07702,70
10487,breeze,07703,102
10488,breeze,07706,119
10489,bribe,07716,99
10490,bribe,07718,52
10491,bribe,07721,97
10492,brochure,07861,72
10493,brochure,07862,123
10494,brochure,07864,49
10495,brochure,07866,91
10496,buffalo,08087,58
10497,buffalo,08088,56
10498,buffalo,08089,59
10499,buffalo,08093,28
10500,buffalo,08095,81
10501,burp,08302,41
10502,burp,08303,100
10503,burp,08305,37
10504,burp,08308,87
10505,bush,08338,120
10506,bush,08339,170
10507,bush,08340,85
10508,bush,08341,111
10509,bush,08343,69
10510,bush,08345,90
10511,bye,08510,100
10512,bye,08512,60
10513,bye,08514,55
10514,bye,08515,73
10515,bye,08517,92
10516,camel,08772,81
10517,camel,08773,51
10518,camel,08774,113
10519,camel,08780,87
10520,candidate,08889,59
10521,candidate,08890,42
10522,candidate,08891,113
10523,candidate,08893,34
10524,candidate,08894,92
10525,cannot,65301,71
10526,cannot,08970,79
10527,cannot,08967,67
10528,cannot,08968,31
10529,cannot,08972,21
10530,cannot,08974,85
10531,captain,09078,106
10532,captain,09081,49
10533,captain,09085,95
10534,carnival,09259,72
10535,carnival,09260,72
10536,carnival,09261,154
10537,carnival,09262,63
10538,carnival,09264,112
10539,caterpillar,09501,87
10540,caterpillar,09502,35
10541,caterpillar,09503,123
10542,caterpillar,09507,102
10543,cheerleader,65344,63
10544,cheerleader,10250,73
10545,cheerleader,10251,65
10546,cheerleader,10252,52
10547,chemical,10296,140
10548,chemical,10297,76
10549,chemical,10298,93
10550,chemical,10300,79
10551,chemical,10301,95
10552,chicago,10389,89
10553,chicago,10391,48
10554,chicago,10393,74
10555,choke,10609,31
10556,choke,10611,31
10557,choke,10612,31
10558,choke,10614,93
10559,christ,10679,97
10560,christ,10680,101
10561,christ,10682,36
10562,christ,10684,91
10563,click,11103,103
10564,click,11113,88
10565,click,11104,27
10566,click,11105,98
10567,closet,11293,103
10568,closet,11284,137
10569,closet,11285,74
10570,closet,11286,32
10571,closet,11287,128
10572,clueless,11408,36
10573,clueless,11409,85
10574,clueless,11413,40
10575,clueless,11414,45
10576,clueless,11416,106
10577,clumsy,11418,125
10578,clumsy,11419,36
10579,clumsy,11420,117
10580,clumsy,11422,86
10581,clumsy,11424,88
10582,collect,11686,114
10583,collect,11687,112
10584,collect,11689,38
10585,collect,11693,83
10586,comma,11930,119
10587,comma,11931,33
10588,comma,11933,23
